"s_x1","s_x2","s_x3","s_x4","s_x5","s_x6","s_x7","s_x8","s_x9","s_x10","s_x11","s_x12","s_x13","s_x14","s_x15","s_y","s_y2",
-1.8132,-1.8794,-3.1041,-2.1475,4.6717,,47.5581,-18.805,3415.191,3420.9691,3414.4644,3403.88,3328.7129,3210.0121,3118.9692,,,
0.10228,-1.7127,-1.8048,-2.6192,3.9609,,52.0285,-23.9959,3402.3307,3412.9038,3409.7326,3401.2829,3330.5912,3213.3111,3122.3817,,,
0.39685,0.49953,-0.58272,-1.3301,3.8135,,51.0066,-24.9394,3398.2238,3408.7413,3407.2672,3400.2092,3332.9213,3216.8101,3125.9264,,,
-0.64277,-0.24847,-2.0231,-2.0926,3.021,,42.4361,-27.6059,3388.2225,3401.3738,3402.3863,3397.1627,3334.3056,3219.8083,3129.1356,,,
0.76509,0.1174,-1.2068,-1.7545,1.6956,,41.8335,-25.0793,3390.145,3400.0313,3401.3368,3396.8605,3336.6461,3223.2574,3132.6436,,,
-0.076017,0.68849,0.54104,-2.5798,-0.39649,,37.6615,-22.9915,3390.5667,3398.4638,3400.0959,3396.3414,3338.7938,3226.5872,3136.071,,,
1.2694,1.1924,1.7133,-0.12243,1.1686,,49.8043,-15.4118,3405.1978,3405.0085,3404.3915,3399.9717,3342.5454,3230.7035,3140.0232,,,
0.37677,1.6509,1.6929,1.1003,2.1092,,51.0966,-8.5953,3419.2652,3412.7161,3409.7675,3404.4887,3346.6573,3234.9945,3144.0944,,,
-0.44091,-0.065804,1.8995,-0.16202,1.5447,,46.592,-6.1864,3423.5768,3416.2586,3412.5716,3407.1279,3350.0119,3238.8996,3147.9103,,,
0.64827,0.2045,1.7814,0.55306,2.3553,,45.8723,-1.8723,3433.8679,3423.2025,3417.8064,3411.6348,3354.1075,3243.1679,3151.9705,,,
-0.96513,-0.32312,0.87574,1.4215,2.2038,,47.2132,-3.6814,3429.6152,3422.822,3418.2193,3412.5372,3356.7351,3246.6915,3155.5352,,,
-1.1867,-2.1404,-1.5708,0.1155,1.4251,,45.5074,-10.1516,3413.2468,3415.1289,3413.5057,3409.487,3357.6674,3249.3414,3158.515,,,
-0.27806,-1.4615,-2.213,-0.55752,0.63255,,39.1919,-15.1989,3399.2012,3407.1255,3408.2062,3405.832,3358.1946,3251.7526,3161.3309,,,
0.79647,0.51619,-0.99761,0.88296,1.455,,44.3693,-14.4283,3398.7875,3405.459,3406.9254,3405.0823,3359.754,3254.6478,3164.465,,,
-0.48264,0.30999,-2.11,-0.36624,0.45929,,51.4633,-15.5388,3393.045,3401.1138,3403.7548,3402.8421,3360.6092,3257.1609,3167.3405,,,
-0.77775,-1.2566,-1.9248,-1.0659,-0.87536,,46.555,-18.9984,3380.45,3392.7767,3397.6929,3398.3104,3360.3994,3259.1035,3169.8295,,,
0.60413,-0.17832,-0.14732,-1.7158,-0.4703,,47.7142,-17.7617,3378.81,3389.6409,3394.9225,3396.1409,3360.9927,3261.409,3172.554,,,
0.67456,1.2828,0.80656,-1.4243,1.0668,,54.7337,-13.2867,3385.3067,3391.2153,3395.3447,3396.3465,3362.4558,3264.1197,3175.544,,,
0.19892,0.87483,0.20895,-0.79075,0.64851,,51.853,-9.0298,3391.8911,3393.7325,3396.5591,3397.1764,3364.1265,3266.9106,3178.5839,,,
-0.67605,-0.47847,0.014195,-2.0961,-1.0524,,48.532,-8.9131,3388.6074,3391.6066,3394.7442,3395.7348,3364.829,3269.1904,3181.2787,,,
-0.74038,-1.4114,0.051859,-1.874,-2.6163,,37.1389,-11.635,3378.0716,3385.3145,3390.0262,3392.0458,3364.522,3270.9292,3183.6061,,,
-1.9491,-2.675,-2.4873,-2.631,-5.0718,,27.9671,-21.1221,3349.2377,3368.2701,3377.7192,3382.4767,3361.6611,3271.3379,3185.0361,,,
0.54533,-1.4144,-2.6125,-1.827,-3.6729,,32.788,-23.6618,3335.9985,3357.5882,3369.1943,3375.5284,3359.6164,3272.094,3186.6849,,,
0.18281,0.72914,-2.6281,-2.4247,-3.623,,29.5873,-23.1788,3329.189,3349.9485,3362.4913,3369.8181,3357.8891,3272.9549,3188.392,,,
-0.80228,-0.62094,-2.7519,-2.7381,-4.7945,,30.1853,-24.941,3315.7827,3338.8615,3353.3011,3362.1183,3355.1864,3273.272,3189.7242,,,
-1.4819,-2.2723,-3.4784,-3.4283,-6.9226,,29.466,-30.7871,3290.5984,3320.9285,3339.1672,3350.5099,3350.6783,3272.6177,3190.3931,,,
1.5962,0.090606,0.011545,-2.4761,-4.2668,,39.69,-25.994,3291.049,3315.6597,3333.2651,3344.9327,3348.3752,3273.0005,3191.7382,,,
0.30529,1.9063,-0.22722,-2.8338,-3.1637,,36.93,-20.043,3294.6993,3313.1761,3329.3569,3340.8439,3346.5566,3273.5748,3193.1987,,,
0.60236,0.90949,0.19062,-2.4425,-3.3708,,41.9493,-12.3767,3303.7629,3314.7605,3328.4236,3339.0388,3345.5893,3274.5315,3194.9032,,,
-0.17099,0.43035,0.82822,-1.9465,-3.4709,,44.421,-7.2725,3307.9119,3315.024,3326.8969,3336.8646,3344.4371,3275.3568,3196.5099,,,
0.60189,0.42988,2.9609,-0.62049,-1.0966,,44.3717,-0.75261,3317.3313,3318.8687,3328.056,3336.7984,3344.1129,3276.5611,3198.3597,,,
0.68402,1.29,2.0365,2.0483,-0.52183,,44.3796,6.6795,3331.2175,3326.1635,3331.9228,3338.9119,3344.6963,3278.1933,3200.4873,,,
-0.092885,0.5905,1.6314,1.4005,-1.0071,,42.8931,10.9678,3339.435,3331.5647,3334.9162,3340.527,3345.1345,3279.7315,3202.5453,,,
-1.5978,-1.6892,-0.59123,-0.40174,-1.9586,,39.4085,6.5902,3327.04,3326.2348,3330.8329,3336.8816,3343.4528,3280.1774,3203.8659,,,
1.4154,-0.20501,0.98848,1.8249,-1.3259,,48.9947,9.8048,3334.3567,3330.3721,3333.1025,3338.0347,3343.6699,3281.54,3205.7881,,,
-0.58197,0.82519,-0.19993,2.7551,-1.8255,,55.3812,9.1341,3332.7378,3330.2135,3332.6522,3337.2219,3343.1142,3282.4897,3207.4266,,,
0.64064,0.054942,-0.24293,1.7886,-2.435,,55.8051,11.2524,3338.7685,3333.962,3334.9244,3338.5179,3343.4168,3283.843,3209.326,,,
-0.48615,0.15137,-0.6356,0.98546,-3.2738,,52.5912,10.1806,3337.359,3334.0671,3334.8764,3338.1391,3343.0687,3284.8469,3210.9845,,,
-0.16884,-0.65417,0.80733,0.21133,-3.0094,,55.7871,8.5028,3334.5427,3333.1294,3334.1306,3337.2601,3342.5135,3285.7194,3212.5464,,,
0.32083,0.15145,-0.28068,0.70502,-3.325,,66.1814,8.5955,3336.2251,3334.3041,3334.813,3337.482,3342.3988,3286.7862,3214.2291,,,
0.72404,1.0472,1.0293,0.8273,-1.6761,,62.8489,11.4965,3345.4067,3339.6615,3338.4326,3339.9856,3343.2369,3288.3106,3216.2098,,,
-0.14448,0.57851,0.24113,-0.0023817,-0.63896,,60.3741,12.273,3349.9078,3343.1612,3340.9923,3341.7879,3343.8515,3289.7086,3218.0998,,,
1.0587,0.91267,1.7972,1.1502,0.69295,,62.5155,16.8081,3364.7619,3352.4901,3347.677,3346.8053,3345.8366,3291.7831,3220.4359,,,
-0.10223,0.95537,1.8652,2.6876,-0.20483,,62.9957,18.4415,3373.5079,3359.4919,3353.0924,3351.0143,3347.6077,3293.7478,3222.695,,,
0.60808,0.50523,2.1569,1.8701,0.88894,,63.0803,21.2031,3386.2119,3368.9697,3360.4083,3356.7863,3350.118,3296.0819,3225.1973,,,
-0.85209,-0.24919,0.5583,1.5933,0.81335,,53.9978,18.1367,3384.9913,3371.4389,3363.176,3359.24,3351.3898,3297.7941,3227.2815,,,
0.42867,-0.42707,1.1355,1.3794,0.63753,,56.7279,17.0977,3389.0109,3376.0954,3367.4103,3362.8409,3353.1804,3299.7596,3229.5301,,,
-0.10627,0.32195,-0.030343,1.7664,-0.14301,,67.8085,15.0337,3390.4872,3379.249,3370.664,3365.7551,3354.7592,3301.6146,3231.701,,,
0.19921,0.092728,0.27131,2.1415,-0.14273,,61.8514,13.7246,3393.7248,3383.0583,3374.356,3369.0356,3356.5412,3303.5668,3233.9328,,,
1.1702,1.3718,0.83157,3.0064,1.7135,,73.3742,17.1418,3409.1466,3393.4095,3382.5603,3375.7931,3359.8137,3306.2683,3236.6621,,,
0.033721,1.2043,1.7324,2.3004,2.5067,,70.89,18.3727,3419.8144,3402.0896,3389.884,3382.0176,3363.0034,3308.9392,3239.3705,,,
-0.32402,-0.29041,0.96996,2.1165,4.2056,,72.6166,16.5556,3423.2096,3407.1642,3394.8985,3386.5874,3365.6307,3311.3364,3241.8954,,,
-0.24869,-0.5719,0.82601,0.79541,3.3827,,71.6322,13.2199,3422.6297,3409.7653,3398.2199,3389.9095,3367.8205,3313.5173,3244.2739,,,
-0.48546,-0.73294,0.13705,0.40873,2.6931,,64.8429,8.046,3416.7065,3408.8734,3399.0499,3391.3334,3369.273,3315.3261,3246.4008,,,
0.25141,-0.23528,-0.77239,0.052761,3.7839,,62.1542,5.1853,3415.611,3409.7001,3400.8462,3393.4369,3371.0043,3317.2685,3248.613,,,
0.054198,0.30574,-0.75207,0.96732,5.4021,,64.0032,3.0563,3415.4973,3410.7128,3402.6492,3395.5162,3372.7402,3319.2091,3250.8204,,,
0.32589,0.38026,-0.10496,0.86398,4.0842,,59.0295,2.6749,3419.1315,3413.565,3405.618,3398.4575,3374.8445,3321.3317,3253.1459,,,
0.20109,0.52763,0.34547,1.1743,3.9761,,61.7322,2.8616,3423.851,3417.1514,3409.077,3401.7749,3377.1365,3323.5487,3255.532,,,
-0.34486,-0.14447,0.48724,0.62496,2.9971,,52.8667,0.99743,3423.0507,3417.9329,3410.6236,3403.6487,3378.8742,3325.4874,3257.7296,,,
0,-0.34486,0.23525,-0.53896,3.1735,,63.6606,-0.54547,3422.5171,3418.5724,3411.9769,3405.3441,3380.5439,3327.3876,3259.898,,,
0,0,0.18095,-0.57248,2.5562,,59.5402,-1.8049,3422.1614,3419.0956,3413.1611,3406.878,3382.148,3329.2502,3262.0378,,,
0,0,-0.14447,-0.24927,1.8595,,61.2698,-2.8165,3421.9243,3419.5237,3414.1972,3408.2658,3383.6893,3331.076,3264.1492,,,
0,0,-0.34486,-0.00058454,1.9542,,59.0418,-3.6134,3421.7662,3419.8739,3415.1038,3409.5214,3385.1701,3332.8656,3266.2327,,,
0.54246,0.54246,0.54246,1.0323,4.1717,,50.0104,-1.8567,3427.8475,3423.535,3418.2171,3412.4251,3387.3207,3334.9872,3268.5344,,,
0.80581,1.3526,1.3526,1.5911,3.5455,,60.819,2.5817,3441.1416,3431.5705,3424.4062,3417.6922,3390.474,3337.6158,3271.1727,,,
-0.14822,0.65639,1.2024,1.3855,3.9973,,63.9476,4.2684,3448.2911,3437.2104,3429.1792,3421.9682,3393.3021,3340.0905,3273.708,,,
0.66626,0.51705,1.8767,1.7295,4.0238,,74.431,7.7328,3460.7474,3446.0194,3436.2393,3428.0341,3396.924,3342.9731,3276.5153,,,
-0.22291,0.44187,1.6496,1.299,4.2989,,79.8009,8.176,3466.4616,3451.8141,3441.4456,3432.7823,3400.0991,3345.6447,3279.1826,,,
0.29357,0.070001,1.398,1.948,4.782,,80.0693,8.9784,3473.6744,3458.4115,3447.2774,3438.0506,3403.5501,3348.4656,3281.9497,,,
-0.51891,-0.22686,0.065461,1.419,3.905,,69.4866,6.3302,3472.4496,3460.5185,3450.1177,3441.0934,3406.156,3350.8722,3284.4404,,,
0.71037,0.18778,0.9259,2.1394,3.8909,,72.1663,7.1,3479.8497,3466.7242,3455.6843,3446.1941,3409.6263,3353.7193,3287.2246,,,
0.75544,1.4712,1.0153,2.911,4.8272,,75.2969,10.179,3493.5832,3476.6016,3463.855,3453.3232,3413.9959,3357.0328,3290.3217,,,
0.30019,1.0579,1.5449,3.22,4.0404,,81.9908,12.5002,3506.2621,3486.605,3472.3256,3460.78,3418.6086,3360.49,3293.5177,,,
0.00028316,0.30048,1.248,2.6634,4.1472,,81.9919,12.8485,3514.7181,3494.7913,3479.7387,3467.5276,3423.0408,3363.8789,3296.6715,,,
0.29986,0.30015,2.0813,2.1481,3.8281,,83.0352,13.263,3523.8854,3503.4147,3487.5488,3474.6412,3427.7145,3367.4104,3299.9238,,,
-0.65524,-0.35734,0.69707,1.6294,4.0342,,73.6796,9.353,3522.2603,3506.2502,3491.4815,3478.8668,3431.2947,3370.4124,3302.8256,,,
0.57374,-0.085257,0.51547,1.536,4.1845,,76.029,8.4555,3527.9068,3512.2411,3497.4463,3484.6128,3435.5263,3373.7547,3305.9564,,,
0.037014,0.61097,0.25173,1.8005,4.334,,74.05,7.0642,3532.1079,3517.3809,3502.8293,3489.9364,3439.6433,3377.0568,3309.063,,,
0.01045,0.047468,0.26192,1.5131,4.1374,,70.1415,5.3003,3535.0319,3521.6535,3507.5856,3494.7881,3443.6134,3380.3008,3312.1335,,,
0.74049,0.75102,0.70238,2.7983,3.6951,,75.7833,6.6826,3545.7213,3529.9165,3515.0249,3501.675,3448.456,3383.9998,3315.5105,,,
1.2831,2.0331,2.6672,3.3829,4.9902,,78.2225,12.4444,3568.1042,3544.9989,3527.2555,3512.265,3454.9036,3388.5319,3319.449,,,
1.829,3.1356,3.9486,4.4845,7.258,,85.4378,23.2131,3605.0528,3569.3537,3546.2173,3528.1397,3463.6897,3394.2827,3324.2106,,,
-1.059,0.75065,2.8098,3.0686,6.3867,,74.3078,23.0957,3616.6985,3582.1966,3557.9389,3538.7922,3470.6035,3399.1482,3328.3932,,,
-0.11071,-1.1685,2.6852,2.9542,6.7874,,77.812,20.5671,3623.119,3591.9718,3567.6916,3548.0462,3477.088,3403.8376,3332.4669,,,
-0.98901,-1.0986,0.92232,1.6312,5.4661,,67.01,12.5373,3615.4127,3593.4315,3571.7301,3552.9942,3481.9081,3407.722,3336.0104,,,
0.83306,-0.16419,0.47386,3.1537,6.2871,,67.3881,9.8695,3620.2718,3600.0785,3579.0126,3560.3271,3487.7152,3412.1233,3339.9041,,,
0.80303,1.6428,-0.53847,3.3889,6.7926,,69.2141,10.5726,3633.2279,3610.8169,3589.0285,3569.7379,3494.4378,3417.0147,3344.1324,,,
1.3386,2.1523,1.8717,4.7341,8.0049,,73.173,15.8586,3658.1919,3628.5084,3603.915,3582.9171,3502.8175,3422.7792,3348.9535,,,
0.00026968,1.3388,1.9849,4.7234,8.3789,,72.4063,17.4534,3674.8379,3642.9851,3616.9418,3594.8422,3510.869,3428.4297,3353.7108,,,
1.12,1.1202,4.1572,5.1179,9.5927,,79.6809,21.9108,3699.7786,3662.3805,3633.5316,3609.5867,3520.2333,3434.7907,3358.9551,,,
0.7742,1.9028,4.0964,4.5897,10.4412,,80.1329,26.2833,3726.0824,3683.5277,3651.6764,3625.6918,3530.3689,3441.6006,3364.5145,,,
-0.95668,-0.18988,2.2792,1.7285,9.3846,,73.3707,21.9942,3731.5683,3694.2572,3663.0344,3636.8202,3538.6893,3447.5598,3369.5215,,,
0.57875,-0.38347,1.5124,3.4124,10.0177,,74.6207,19.8296,3742.4455,3706.9741,3675.6801,3648.9516,3547.5329,3453.8299,3374.749,,,
0.16471,0.74441,1.6793,3.6975,9.6043,,73.4487,17.0915,3751.7637,3718.5061,3687.5201,3660.5181,3556.2727,3460.0986,3379.9894,,,
-0.025196,0.13947,0.52778,4.7069,8.7008,,70.1425,13.1859,3757.6591,3727.7686,3697.7613,3670.8926,3564.6326,3466.2244,3385.1478,,,
-0.55313,-0.57819,-0.79631,3.2675,8.26,,60.1398,6.1834,3754.6394,3731.5561,3704.1161,3678.2933,3571.847,3471.816,3389.9618,,,
0.4407,-0.11487,0.60333,2.8963,8.0174,,69.49,2.3625,3758.1329,3737.6586,3711.7416,3686.5625,3579.4264,3477.624,3394.9308,,,
0.57342,1.0166,0.598,2.1194,8.8795,,72.2628,1.3778,3767.6586,3746.5771,3721.1127,3696.1004,3587.5551,3483.7445,3400.1199,,,
2.3231,2.9099,2.7658,4.4915,11.0828,,85.1631,10.6916,3803.3324,3769.8685,3740.3086,3713.1079,3598.8149,3491.4858,3406.4055,,,
-0.81865,1.4855,1.9502,2.4882,10.7481,,77.1431,10.6711,3816.5416,3783.1579,3753.14,3725.4748,3608.3893,3498.4457,3412.1876,,,
0.92975,0.10349,3.4704,2.6464,10.9894,,77.5201,13.3858,3837.2577,3800.5274,3768.8338,3740.0667,3618.9893,3505.9753,3418.3665,,,
0.29185,1.2243,3.317,3.9404,10.4787,,75.1765,14.5265,3854.8418,3816.7969,3783.9808,3754.347,3629.6176,3513.5799,3424.6134,,,
-0.25733,0.033774,2.4636,3.0764,9.8646,,73.1487,11.8652,3863.2279,3828.2884,3795.9832,3766.314,3639.4365,3520.8358,3430.645,,,
-2.3201,-2.5715,-2.186,0.51931,7.3153,,54.8032,-3.2788,3838.8119,3821.3232,3795.2328,3768.5679,3645.3401,3526.1653,3435.4044,,,
0.55488,-1.7781,-0.83139,1.1025,7.5882,,53.925,-11.2713,3829.5446,3819.4481,3797.2049,3772.61,3651.837,3531.8058,3440.3793,,,
0.36709,0.92402,-1.3842,2.0381,8.6953,,60.5837,-15.2354,3828.0297,3820.4575,3800.6793,3777.5995,3658.6277,3537.6117,3445.4736,,,
1.0013,1.3721,-0.68663,2.6076,9.1574,,62.1984,-13.3291,3839.7865,3828.2471,3808.5069,3785.7615,3666.6541,3544.0609,3451.0078,,,
1.5021,2.5184,1.0652,3.5551,10.7561,,66.476,-5.2948,3866.9677,3845.1712,3822.6098,3798.6728,3676.6414,3551.5316,3457.2372,,,
2.2793,3.8156,5.824,3.5107,13.2687,,72.0748,10.1727,3914.8818,3875.2692,3846.1223,3818.8668,3689.7421,3560.6243,3464.568,,,
1.2821,3.5906,6.5893,5.7032,13.8777,,77.1676,24.6202,3963.9645,3909.2439,3873.1233,3842.0347,3704.3455,3570.5551,3472.4827,,,
-0.36089,0.91655,5.8162,4.3515,12.0292,,74.5449,29.1808,3991.7997,3934.3759,3894.9166,3861.6,3717.8014,3579.9989,3480.0984,,,
-0.093145,-0.4537,4.6696,3.9509,9.9145,,73.0546,28.6287,4009.0998,3954.253,3913.5145,3878.9428,3730.5817,3589.1811,3487.5633,,,
-0.64446,-0.737,2.4561,3.5474,10.375,,64.4276,21.9909,4011.9465,3965.7779,3926.5302,3892.1521,3741.8389,3597.6655,3494.5842,,,
2.5607,1.8997,2.7379,8.7214,13.3269,,74.4935,28.2938,4048.1377,3993.9128,3950.7789,3913.9014,3756.6892,3608.019,3502.8748,,,
0.51426,3.0881,1.9591,8.6775,15.0475,,73.8217,31.8862,4079.3285,4020.7851,3974.6453,3935.5975,3771.788,3618.5871,3511.3362,,,
0.20016,0.71544,2.5332,8.4967,14.3254,,73.6772,31.8723,4102.8856,4044.2787,3996.5647,3956.0168,3786.6199,3629.1102,3519.7953,,,
-1.4634,-1.2661,1.1269,5.8491,11.7549,,67.4464,20.7166,4098.3471,4052.4589,4008.1528,3968.7075,3798.4885,3638.2222,3527.338,,,
-0.10735,-1.5692,1.6736,4.1708,10.1604,,78.6801,10.3062,4093.8581,4058.3537,4017.7437,3979.7716,3809.7195,3647.067,3534.7227,,,
-2.438,-2.5428,-3.2819,-0.6338,7.4744,,64.7027,-11.2659,4057.6687,4045.0694,4013.687,3980.2972,3816.6046,3653.7644,3540.6904,,,
-2.8568,-5.2251,-6.5256,-4.6943,3.2478,,53.3529,-40.4973,3995.5925,4013.5004,3995.9061,3969.9298,3818.7551,3658.0749,3545.0712,,,
3.1867,0.23888,-3.7395,-1.3011,5.7194,,58.456,-42.6273,3995.3316,4010.1021,3995.7691,3972.2993,3825.6592,3664.7429,3551.028,,,
-0.6143,2.5528,-2.9101,-1.8159,6.0849,,53.2884,-46.4402,3986.9778,4002.8599,3992.5817,3972.1061,3831.3302,3670.7929,3556.5809,,,
1.1375,0.51617,-1.7002,-0.055007,6.6742,,50.3372,-42.1062,3996.4618,4005.1454,3995.4378,3976.2322,3838.5498,3677.6174,3562.6584,,,
0.88334,2.0308,1.6463,-1.6896,7.4395,,49.179,-34.0337,4014.6079,4013.4644,4002.3705,3983.3434,3846.8772,3685.0091,3569.1252,,,
-1.5715,-0.70204,2.9911,-3.7296,5.7778,,45.8913,-36.6162,4005.4853,4008.6963,4000.4792,3983.7145,3852.3817,3690.9939,3574.6631,,,
1.6839,0.085907,1.4912,-2.3041,8.1572,,50.6706,-28.9635,4021.7835,4017.0025,4007.2168,3990.4445,3860.3032,3698.1897,3581.017,,,
-2.2109,-0.5643,-0.13929,-3.0453,5.3018,,46.9241,-35.2413,4002.769,4007.5002,4001.9072,3987.9965,3864.3987,3703.4679,3586.0994,,,
0.68277,-1.5433,-0.58823,-2.2784,5.4163,,41.7924,-34.9448,3999.116,4004.6474,4000.6451,3988.3597,3869.3953,3709.1776,3591.473,,,
2.71,3.4113,1.2118,2.8781,5.8149,,47.6053,-20.1111,4032.7407,4021.9824,4013.0632,3998.9911,3878.4382,3716.9165,3598.2084,,,
-0.40342,2.2957,2.4129,5.4763,6.2579,,46.2159,-12.8162,4049.6438,4033.1584,4021.8615,4007.0348,3886.4779,3724.1746,3604.6354,,,
-0.90879,-1.3085,-0.1983,1.2899,4.3223,,47.4916,-13.225,4048.5425,4035.555,4024.9213,4010.7782,3892.747,3730.5541,3610.4858,,,
0.46462,-0.4484,2.5323,2.3895,4.502,,48.8657,-11.2748,4054.075,4040.9341,4029.9487,4015.9555,3899.5075,3737.1796,3616.5077,,,
0.15842,0.62377,1.9983,1.3984,4.9376,,55.553,-9.5001,4059.91,4046.5061,4035.1526,4021.2531,3906.2554,3743.8014,3622.5352,,,
-0.10831,0.049937,-0.80049,0.40164,7.3138,,64.6608,-9.2917,4062.33,4050.2632,4039.1548,4025.6261,3912.5658,3750.2047,3628.4244,,,
-2.262,-2.3679,-2.6517,-0.30272,4.3075,,48.4564,-21.2342,4033.2767,4036.6099,4031.1567,4020.8208,3915.0209,3754.6595,3633.017,,,
1.0498,-1.236,-0.72757,-0.92443,5.017,,53.5685,-23.0496,4027.8178,4033.0263,4029.3746,4020.4474,3919.0161,3759.8523,3638.1016,,,
-0.20961,0.83795,-1.3938,1.1032,3.7579,,49.4364,-24.7708,4021.3719,4028.5633,4026.7628,4019.3076,3922.5245,3764.7757,3643.0072,,,
1.5579,1.3451,-0.015964,1.9821,3.815,,51.5561,-17.2406,4037.8912,4036.2663,4032.2837,4024.224,3928.3443,3770.8381,3648.6751,,,
-0.43282,1.1184,-0.34078,-1.1385,1.0622,,55.5284,-14.4872,4043.0308,4039.3652,4034.912,4026.9941,3933.2449,3776.4316,3654.0345,,,
1.7551,1.3147,3.7553,1.0041,1.5342,,55.8241,-3.5101,4070.1705,4054.8351,4046.1042,4036.2756,3940.7432,3783.3231,3660.2652,,,
0.013335,1.7687,2.6911,1.944,1.9155,,65.6363,3.0442,4088.447,4067.5924,4055.9662,4044.7256,3947.9689,3790.089,3666.4206,,,
1.3886,1.4021,4.3358,2.8816,3.4271,,67.5493,13.7166,4119.7247,4088.4447,4071.7554,4057.826,3957.1576,3797.8551,3673.2532,,,
-1.3175,0.052848,1.3817,1.3656,2.7265,,52.7768,12.0358,4122.2098,4095.4875,4078.6835,4064.4311,3963.8252,3804.3764,3679.2654,,,
1.2599,-0.074122,3.1054,2.754,1.4236,,59.1163,16.3426,4141.1999,4110.7043,4091.2456,4075.3596,3972.2704,3811.7983,3685.8868,,,
1.4773,2.7559,2.8239,6.6852,2.3954,,67.6994,25.3826,4174.4399,4134.3799,4109.9549,4091.1273,3982.8057,3820.2957,3693.2383,,,
-0.12144,1.3541,2.6853,5.4487,2.0667,,65.9161,28.3199,4194.8833,4152.8144,4125.6818,4104.9028,3992.7259,3828.5229,3700.4241,,,
-0.47359,-0.59445,0.79932,5.1698,3.092,,63.1111,25.3105,4201.8255,4164.25,4136.9353,4115.4558,4001.4704,3836.19,3707.2491,,,
0.8613,0.38364,3.0248,4.4484,4.0917,,65.8929,25.8689,4218.557,4180.2082,4151.3209,4128.4619,4011.2958,3844.4243,3714.4646,,,
0.23142,1.0947,1.9784,5.1452,6.9398,,78.704,25.1966,4232.9913,4195.054,4165.1383,4141.1665,4021.1219,3852.6903,3721.7149,,,
-0.12694,0.10419,0.36619,3.2004,9.9449,,75.8654,21.7844,4240.8109,4206.2169,4176.5522,4152.1459,4030.3504,3860.6856,3728.7974,,,
-1.2557,-1.3811,-0.77365,1.8909,5.2115,,69.1419,10.6525,4228.2073,4205.632,4179.8582,4156.9891,4037.121,3867.4641,3735.0783,,,
0.86819,-0.39845,0.56408,1.3679,6.7809,,67.4804,6.7208,4231.9682,4211.788,4187.3122,4164.8464,4045.057,3874.8309,3741.7592,,,
0.97488,1.8515,0.67733,3.7226,6.6093,,72.4879,8.1106,4248.2521,4224.3393,4199.0007,4175.8915,4054.3027,3882.8703,3748.8991,,,
-0.71902,0.24885,-0.27734,1.6955,4.9159,,63.4901,3.5407,4248.8481,4229.0121,4205.3806,4182.9532,4061.9786,3890.141,3755.5367,,,
1.6061,0.87553,1.4531,1.8246,8.303,,68.1264,8.1079,4271.9987,4245.2463,4219.4955,4195.8434,4072.0304,3898.6194,3762.9905,,,
0.15515,1.7637,2.9027,2.1066,6.6748,,64.786,10.2869,4289.6658,4259.747,4232.6836,4208.144,4081.9508,3907.0626,3770.4344,,,
1.022,1.1787,3.0596,3.6409,10.2014,,75.6529,15.6176,4316.1772,4279.6475,4249.7481,4223.4827,4093.2155,3916.2138,3778.3651,,,
0.70883,1.738,2.788,3.4842,10.2299,,74.5169,20.9202,4344.1748,4301.5607,4268.5509,4240.3101,4105.2529,3925.7971,3786.6009,,,
0.18954,0.89971,3.7287,3.441,7.5249,,71.0916,22.9911,4365.6199,4321.006,4286.0457,4256.3291,4117.1454,3935.3558,3794.8381,,,
-1.168,-0.98064,0.89665,2.3628,6.6995,,63.6657,15.239,4362.7532,4327.554,4294.9175,4265.9187,4126.5522,3943.7055,3802.2842,,,
0.48703,-0.68663,1.231,4.1694,8.2025,,68.2704,10.9821,4367.9155,4336.7697,4305.3328,4276.616,4136.4223,3952.3102,3809.9128,,,
-2.8546,-2.3814,-2.6536,0.3248,4.6276,,50.1162,-9.5463,4329.697,4321.5861,4298.8237,4274.3916,4141.0042,3958.2696,3815.7849,,,
1.0952,-1.7907,-2.2801,0.44431,5.6062,,53.3304,-17.2783,4319.7447,4317.6322,4298.9508,4276.8153,4147.233,3965.0334,3822.1962,,,
-1.8012,-0.7258,-4.2218,-0.65058,3.8164,,47.3483,-32.3757,4287.2931,4300.3155,4289.3807,4271.6319,4150.1804,3970.1295,3827.4968,,,
-1.8096,-3.5783,-4.8437,-3.9905,4.2969,,45.7141,-51.0916,4240.1887,4272.2545,4271.4556,4259.6651,4150.0157,3973.6117,3831.7151,,,
-2.0673,-3.8395,-7.2625,-6.1209,1.0797,,37.457,-72.1649,4180.2158,4233.7118,4245.0574,4240.675,4146.4962,3975.3277,3834.7423,,,
1.674,-0.42788,-2.9394,-5.515,2.9877,,39.7053,-73.8317,4162.8906,4214.5351,4230.4552,4229.9669,4145.7803,3978.3557,3838.6297,,,
-1.4188,0.23151,-5.353,-7.5111,-0.030951,,38.2701,-79.2302,4131.817,4188.196,4210.3571,4214.7006,4142.7956,3980.1639,3841.6899,,,
-2.5059,-3.8891,-6.0321,-9.9993,-2.1123,,28.157,-92.0446,4077.108,4148.104,4180.0237,4191.1758,4135.9287,3979.9169,3843.3587,,,
-1.5621,-4.0288,-5.7953,-10.3582,-5.3035,,25.5616,-103.5203,4019.9753,4104.0324,4145.7345,4163.9885,4126.9005,3978.4474,3844.1846,,,
